STDR_YYQU_CD,행정동코드,행정동명,SVC_INDUTY_CD,SVC_INDUTY_CD_NM,STOR_CO,SIMILR_INDUTY_STOR_CO,OPBIZ_STOR_CO,CLSBIZ_STOR_CO,FRC_STOR_CO,CLSBIZ_RT
20203,11440730,성산2동,CS100001,한식음식점,90,102,4,5,12,5
20203,11440730,성산2동,CS100002,중식음식점,9,11,0,0,2,0
20203,11440730,성산2동,CS100003,일식음식점,10,12,1,1,2,8
20203,11440730,성산2동,CS100004,양식음식점,7,8,1,0,1,0
20203,11440730,성산2동,CS100005,제과점,10,16,1,1,6,6
20203,11440730,성산2동,CS100006,패스트푸드점,5,11,0,0,6,0
20203,11440730,성산2동,CS100007,치킨전문점,4,19,1,0,15,0
20203,11440730,성산2동,CS100008,분식전문점,34,44,1,1,10,2
20203,11440730,성산2동,CS100009,호프-간이주점,22,26,0,1,4,4
20203,11440730,성산2동,CS100010,커피-음료,42,48,0,1,6,2
20204,11440730,성산2동,CS100001,한식음식점,88,101,4,5,13,5
20204,11440730,성산2동,CS100002,중식음식점,8,10,0,1,2,10
20204,11440730,성산2동,CS100003,일식음식점,12,14,2,0,2,0
20204,11440730,성산2동,CS100004,양식음식점,7,8,0,0,1,0
20204,11440730,성산2동,CS100005,제과점,11,17,1,0,6,0
20204,11440730,성산2동,CS100006,패스트푸드점,6,14,3,0,8,0
20204,11440730,성산2동,CS100007,치킨전문점,5,23,5,1,18,4
20204,11440730,성산2동,CS100008,분식전문점,31,41,0,3,10,7
20204,11440730,성산2동,CS100009,호프-간이주점,21,25,1,2,4,8
20204,11440730,성산2동,CS100010,커피-음료,42,48,2,2,6,4
20211,11440730,성산2동,CS100001,한식음식점,88,102,3,2,14,2
20211,11440730,성산2동,CS100002,중식음식점,9,11,1,0,2,0
20211,11440730,성산2동,CS100003,일식음식점,12,14,0,0,2,0
20211,11440730,성산2동,CS100004,양식음식점,8,9,1,0,1,0
20211,11440730,성산2동,CS100005,제과점,10,16,0,1,6,6
20211,11440730,성산2동,CS100006,패스트푸드점,6,14,0,0,8,0
20211,11440730,성산2동,CS100007,치킨전문점,6,23,1,1,17,4
20211,11440730,성산2동,CS100008,분식전문점,31,42,2,1,11,2
20211,11440730,성산2동,CS100009,호프-간이주점,21,25,1,1,4,4
20211,11440730,성산2동,CS100010,커피-음료,42,49,3,2,7,4
20212,11440730,성산2동,CS100001,한식음식점,90,105,8,5,15,5
20212,11440730,성산2동,CS100002,중식음식점,9,11,2,2,2,18
20212,11440730,성산2동,CS100003,일식음식점,13,15,1,0,2,0
20212,11440730,성산2동,CS100004,양식음식점,7,8,0,1,1,13
20212,11440730,성산2동,CS100005,제과점,12,18,3,1,6,6
20212,11440730,성산2동,CS100006,패스트푸드점,7,15,1,0,8,0
20212,11440730,성산2동,CS100007,치킨전문점,5,22,2,3,17,14
20212,11440730,성산2동,CS100008,분식전문점,31,43,1,0,12,0
20212,11440730,성산2동,CS100009,호프-간이주점,22,25,1,1,3,4
20212,11440730,성산2동,CS100010,커피-음료,43,51,3,1,8,2
20213,11440730,성산2동,CS100001,한식음식점,92,106,4,3,14,3
20213,11440730,성산2동,CS100002,중식음식점,9,12,2,1,3,8
20213,11440730,성산2동,CS100003,일식음식점,12,14,0,1,2,7
20213,11440730,성산2동,CS100004,양식음식점,8,9,1,0,1,0
20213,11440730,성산2동,CS100005,제과점,12,18,0,0,6,0
20213,11440730,성산2동,CS100006,패스트푸드점,7,15,0,0,8,0
20213,11440730,성산2동,CS100007,치킨전문점,4,20,0,2,16,10
20213,11440730,성산2동,CS100008,분식전문점,31,43,0,0,12,0
20213,11440730,성산2동,CS100009,호프-간이주점,22,25,0,0,3,0
20213,11440730,성산2동,CS100010,커피-음료,45,53,3,1,8,2
20214,11440730,성산2동,CS100001,한식음식점,93,108,5,3,15,3
20214,11440730,성산2동,CS100002,중식음식점,8,11,0,1,3,9
20214,11440730,성산2동,CS100003,일식음식점,14,17,4,1,3,6
20214,11440730,성산2동,CS100004,양식음식점,8,8,0,1,0,13
20214,11440730,성산2동,CS100005,제과점,14,19,2,1,5,5
20214,11440730,성산2동,CS100006,패스트푸드점,7,14,0,1,7,7
20214,11440730,성산2동,CS100007,치킨전문점,4,20,0,0,16,0
20214,11440730,성산2동,CS100008,분식전문점,30,42,2,3,12,7
20214,11440730,성산2동,CS100009,호프-간이주점,19,23,1,3,4,13
20214,11440730,성산2동,CS100010,커피-음료,47,56,4,1,9,2
20221,11440730,성산2동,CS100001,한식음식점,93,108,4,4,15,4
20221,11440730,성산2동,CS100002,중식음식점,11,14,3,0,3,0
20221,11440730,성산2동,CS100003,일식음식점,13,16,1,2,3,13
20221,11440730,성산2동,CS100004,양식음식점,8,8,0,0,0,0
20221,11440730,성산2동,CS100005,제과점,15,20,1,0,5,0
20221,11440730,성산2동,CS100006,패스트푸드점,7,15,1,0,8,0
20221,11440730,성산2동,CS100007,치킨전문점,4,21,1,0,17,0
20221,11440730,성산2동,CS100008,분식전문점,31,43,1,0,12,0
20221,11440730,성산2동,CS100009,호프-간이주점,18,23,1,1,5,4
20221,11440730,성산2동,CS100010,커피-음료,48,57,1,0,9,0
20222,11440730,성산2동,CS100001,한식음식점,93,108,2,2,15,2
20222,11440730,성산2동,CS100002,중식음식점,11,14,1,1,3,7
20222,11440730,성산2동,CS100003,일식음식점,13,16,0,0,3,0
20222,11440730,성산2동,CS100004,양식음식점,9,9,1,0,0,0
20222,11440730,성산2동,CS100005,제과점,18,24,4,0,6,0
20222,11440730,성산2동,CS100006,패스트푸드점,7,16,1,0,9,0
20222,11440730,성산2동,CS100007,치킨전문점,4,18,0,3,14,17
20222,11440730,성산2동,CS100008,분식전문점,32,44,1,0,12,0
20222,11440730,성산2동,CS100009,호프-간이주점,18,23,0,0,5,0
20222,11440730,성산2동,CS100010,커피-음료,52,62,7,2,10,3
20223,11440730,성산2동,CS100001,한식음식점,91,106,7,9,15,9
20223,11440730,성산2동,CS100002,중식음식점,12,15,1,0,3,0
20223,11440730,성산2동,CS100003,일식음식점,13,16,1,1,3,6
20223,11440730,성산2동,CS100004,양식음식점,8,8,0,1,0,13
20223,11440730,성산2동,CS100005,제과점,18,23,0,1,5,4
20223,11440730,성산2동,CS100006,패스트푸드점,6,17,3,2,11,12
20223,11440730,성산2동,CS100007,치킨전문점,4,17,0,1,13,6
20223,11440730,성산2동,CS100008,분식전문점,33,45,4,3,12,7
20223,11440730,성산2동,CS100009,호프-간이주점,18,23,1,1,5,4
20223,11440730,성산2동,CS100010,커피-음료,53,63,2,1,10,2
20224,11440730,성산2동,CS100001,한식음식점,89,103,2,5,14,5
20224,11440730,성산2동,CS100002,중식음식점,12,15,1,1,3,7
20224,11440730,성산2동,CS100003,일식음식점,14,17,2,1,3,6
20224,11440730,성산2동,CS100004,양식음식점,8,8,0,0,0,0
20224,11440730,성산2동,CS100005,제과점,16,21,0,2,5,10
20224,11440730,성산2동,CS100006,패스트푸드점,8,17,2,2,9,12
20224,11440730,성산2동,CS100007,치킨전문점,4,16,0,1,12,6
20224,11440730,성산2동,CS100008,분식전문점,33,45,0,0,12,0
20224,11440730,성산2동,CS100009,호프-간이주점,19,28,6,1,9,4
20224,11440730,성산2동,CS100010,커피-음료,52,64,4,3,12,5
20231,11440730,성산2동,CS100001,한식음식점,87,101,3,5,14,5
20231,11440730,성산2동,CS100002,중식음식점,11,14,0,1,3,7
20231,11440730,성산2동,CS100003,일식음식점,15,18,1,0,3,0
20231,11440730,성산2동,CS100004,양식음식점,8,8,0,0,0,0
20231,11440730,성산2동,CS100005,제과점,16,21,0,0,5,0
20231,11440730,성산2동,CS100006,패스트푸드점,11,20,4,1,9,5
20231,11440730,성산2동,CS100007,치킨전문점,4,17,3,2,13,12
20231,11440730,성산2동,CS100008,분식전문점,33,45,0,0,12,0
20231,11440730,성산2동,CS100009,호프-간이주점,18,25,0,3,7,12
20231,11440730,성산2동,CS100010,커피-음료,49,61,2,5,12,8
20232,11440730,성산2동,CS100001,한식음식점,84,98,1,4,14,4
20232,11440730,성산2동,CS100002,중식음식점,12,15,1,0,3,0
20232,11440730,성산2동,CS100003,일식음식점,15,18,0,0,3,0
20232,11440730,성산2동,CS100004,양식음식점,7,7,1,2,0,29
20232,11440730,성산2동,CS100005,제과점,17,22,1,0,5,0
20232,11440730,성산2동,CS100006,패스트푸드점,11,22,2,0,11,0
20232,11440730,성산2동,CS100007,치킨전문점,4,15,0,2,11,13
20232,11440730,성산2동,CS100008,분식전문점,31,43,1,3,12,7
20232,11440730,성산2동,CS100009,호프-간이주점,17,24,0,1,7,4
20232,11440730,성산2동,CS100010,커피-음료,51,64,5,2,13,3
20233,11440730,성산2동,CS100001,한식음식점,83,97,5,6,14,6
20233,11440730,성산2동,CS100002,중식음식점,11,14,0,1,3,7
20233,11440730,성산2동,CS100003,일식음식점,15,18,0,0,3,0
20233,11440730,성산2동,CS100004,양식음식점,8,8,1,0,0,0
20233,11440730,성산2동,CS100005,제과점,17,21,0,1,4,5
20233,11440730,성산2동,CS100006,패스트푸드점,11,22,0,0,11,0
20233,11440730,성산2동,CS100007,치킨전문점,3,14,0,1,11,7
20233,11440730,성산2동,CS100008,분식전문점,31,42,0,1,11,2
20233,11440730,성산2동,CS100009,호프-간이주점,17,24,0,0,7,0
20233,11440730,성산2동,CS100010,커피-음료,52,65,1,0,13,0
20234,11440730,성산2동,CS100001,한식음식점,83,97,2,2,14,2
20234,11440730,성산2동,CS100002,중식음식점,11,15,3,2,4,13
20234,11440730,성산2동,CS100003,일식음식점,15,18,1,1,3,6
20234,11440730,성산2동,CS100004,양식음식점,8,8,0,0,0,0
20234,11440730,성산2동,CS100005,제과점,16,21,1,1,5,5
20234,11440730,성산2동,CS100006,패스트푸드점,9,21,1,2,12,10
20234,11440730,성산2동,CS100007,치킨전문점,3,14,2,2,11,14
20234,11440730,성산2동,CS100008,분식전문점,33,43,2,1,10,2
20234,11440730,성산2동,CS100009,호프-간이주점,17,23,0,1,6,4
20234,11440730,성산2동,CS100010,커피-음료,50,63,0,2,13,3
20241,11440730,성산2동,CS100001,한식음식점,89,102,8,3,13,3
20241,11440730,성산2동,CS100002,중식음식점,12,15,2,2,3,13
20241,11440730,성산2동,CS100003,일식음식점,15,18,0,0,3,0
20241,11440730,성산2동,CS100004,양식음식점,6,6,0,2,0,33
20241,11440730,성산2동,CS100005,제과점,16,21,0,0,5,0
20241,11440730,성산2동,CS100006,패스트푸드점,9,22,2,1,13,5
20241,11440730,성산2동,CS100007,치킨전문점,3,14,0,0,11,0
20241,11440730,성산2동,CS100008,분식전문점,32,42,0,1,10,2
20241,11440730,성산2동,CS100009,호프-간이주점,18,24,1,0,6,0
20241,11440730,성산2동,CS100010,커피-음료,50,65,3,1,15,2
20242,11440730,성산2동,CS100001,한식음식점,88,101,2,3,13,3
20242,11440730,성산2동,CS100002,중식음식점,13,16,1,0,3,0
20242,11440730,성산2동,CS100003,일식음식점,15,18,1,1,3,6
20242,11440730,성산2동,CS100004,양식음식점,6,6,0,0,0,0
20242,11440730,성산2동,CS100005,제과점,17,22,1,0,5,0
20242,11440730,성산2동,CS100006,패스트푸드점,9,22,1,1,13,5
20242,11440730,성산2동,CS100007,치킨전문점,3,14,0,0,11,0
20242,11440730,성산2동,CS100008,분식전문점,32,42,3,3,10,7
20242,11440730,성산2동,CS100009,호프-간이주점,18,22,1,3,4,14
20242,11440730,성산2동,CS100010,커피-음료,50,64,2,3,14,5
20243,11440730,성산2동,CS100001,한식음식점,89,103,5,3,14,3
20243,11440730,성산2동,CS100002,중식음식점,13,16,0,0,3,0
20243,11440730,성산2동,CS100003,일식음식점,13,16,0,2,3,13
20243,11440730,성산2동,CS100004,양식음식점,6,6,0,0,0,0
20243,11440730,성산2동,CS100005,제과점,16,22,1,1,6,5
20243,11440730,성산2동,CS100006,패스트푸드점,8,19,0,3,11,16
20243,11440730,성산2동,CS100007,치킨전문점,3,13,0,1,10,8
20243,11440730,성산2동,CS100008,분식전문점,32,42,2,2,10,5
20243,11440730,성산2동,CS100009,호프-간이주점,19,23,1,0,4,0
20243,11440730,성산2동,CS100010,커피-음료,48,61,1,4,13,7
20244,11440730,성산2동,CS100001,한식음식점,88,102,3,4,14,4
20244,11440730,성산2동,CS100002,중식음식점,13,16,0,0,3,0
20244,11440730,성산2동,CS100003,일식음식점,13,16,0,0,3,0
20244,11440730,성산2동,CS100004,양식음식점,6,7,1,0,1,0
20244,11440730,성산2동,CS100005,제과점,17,22,1,1,5,5
20244,11440730,성산2동,CS100006,패스트푸드점,8,20,1,0,12,0
20244,11440730,성산2동,CS100007,치킨전문점,3,14,1,0,11,0
20244,11440730,성산2동,CS100008,분식전문점,29,39,0,3,10,8
20244,11440730,성산2동,CS100009,호프-간이주점,19,23,0,0,4,0
20244,11440730,성산2동,CS100010,커피-음료,48,60,1,2,12,3
20191,11440630,신수동,CS100001,한식음식점,67,76,2,2,9,3
20191,11440630,신수동,CS100002,중식음식점,9,9,0,1,0,11
20191,11440630,신수동,CS100003,일식음식점,3,3,0,0,0,0
20191,11440630,신수동,CS100004,양식음식점,7,7,0,0,0,0
20191,11440630,신수동,CS100005,제과점,8,11,0,0,3,0
20191,11440630,신수동,CS100006,패스트푸드점,2,8,0,0,6,0
20191,11440630,신수동,CS100007,치킨전문점,6,13,0,0,7,0
20191,11440630,신수동,CS100008,분식전문점,20,22,4,2,2,9
20191,11440630,신수동,CS100009,호프-간이주점,12,14,0,1,2,7
20191,11440630,신수동,CS100010,커피-음료,32,32,2,3,0,9
20192,11440630,신수동,CS100001,한식음식점,67,74,2,4,7,5
20192,11440630,신수동,CS100002,중식음식점,10,10,1,0,0,0
20192,11440630,신수동,CS100003,일식음식점,3,3,0,0,0,0
20192,11440630,신수동,CS100004,양식음식점,8,8,1,0,0,0
20192,11440630,신수동,CS100005,제과점,9,12,1,0,3,0
20192,11440630,신수동,CS100006,패스트푸드점,2,8,0,0,6,0
20192,11440630,신수동,CS100007,치킨전문점,6,14,2,1,8,7
20192,11440630,신수동,CS100008,분식전문점,21,23,2,1,2,4
20192,11440630,신수동,CS100009,호프-간이주점,12,14,1,1,2,7
20192,11440630,신수동,CS100010,커피-음료,32,32,1,1,0,3
20193,11440630,신수동,CS100001,한식음식점,67,73,2,3,6,4
20193,11440630,신수동,CS100002,중식음식점,9,9,0,1,0,11
20193,11440630,신수동,CS100003,일식음식점,3,3,0,0,0,0
20193,11440630,신수동,CS100004,양식음식점,10,10,2,0,0,0
20193,11440630,신수동,CS100005,제과점,8,11,0,1,3,9
20193,11440630,신수동,CS100006,패스트푸드점,2,8,0,0,6,0
20193,11440630,신수동,CS100007,치킨전문점,5,13,0,1,8,8
20193,11440630,신수동,CS100008,분식전문점,19,22,1,2,3,9
20193,11440630,신수동,CS100009,호프-간이주점,12,16,2,0,4,0
20193,11440630,신수동,CS100010,커피-음료,35,36,6,2,1,6
20194,11440630,신수동,CS100001,한식음식점,68,74,3,2,6,3
20194,11440630,신수동,CS100002,중식음식점,8,8,1,2,0,25
20194,11440630,신수동,CS100003,일식음식점,2,2,0,1,0,50
20194,11440630,신수동,CS100004,양식음식점,10,10,0,0,0,0
20194,11440630,신수동,CS100005,제과점,10,13,3,1,3,8
20194,11440630,신수동,CS100006,패스트푸드점,2,8,0,0,6,0
20194,11440630,신수동,CS100007,치킨전문점,4,13,1,1,9,8
20194,11440630,신수동,CS100008,분식전문점,20,23,1,0,3,0
20194,11440630,신수동,CS100009,호프-간이주점,14,17,2,1,3,6
20194,11440630,신수동,CS100010,커피-음료,39,40,4,0,1,0
20201,11440630,신수동,CS100001,한식음식점,70,77,4,1,7,1
20201,11440630,신수동,CS100002,중식음식점,9,9,1,0,0,0
20201,11440630,신수동,CS100003,일식음식점,1,1,0,1,0,100
20201,11440630,신수동,CS100004,양식음식점,11,11,1,0,0,0
20201,11440630,신수동,CS100005,제과점,7,10,0,3,3,30
20201,11440630,신수동,CS100006,패스트푸드점,2,7,0,1,5,14
20201,11440630,신수동,CS100007,치킨전문점,4,13,1,1,9,8
20201,11440630,신수동,CS100008,분식전문점,19,22,0,1,3,5
20201,11440630,신수동,CS100009,호프-간이주점,15,18,1,0,3,0
20201,11440630,신수동,CS100010,커피-음료,38,39,1,2,1,5
20202,11440630,신수동,CS100001,한식음식점,71,78,1,0,7,0
20202,11440630,신수동,CS100002,중식음식점,9,9,0,0,0,0
20202,11440630,신수동,CS100003,일식음식점,1,1,0,0,0,0
20202,11440630,신수동,CS100004,양식음식점,10,10,0,1,0,10
20202,11440630,신수동,CS100005,제과점,9,11,2,1,2,9
20202,11440630,신수동,CS100006,패스트푸드점,2,7,0,0,5,0
20202,11440630,신수동,CS100007,치킨전문점,4,14,2,1,10,7
20202,11440630,신수동,CS100008,분식전문점,21,24,2,0,3,0
20202,11440630,신수동,CS100009,호프-간이주점,15,18,1,1,3,6
20202,11440630,신수동,CS100010,커피-음료,38,39,3,3,1,8
20203,11440630,신수동,CS100001,한식음식점,68,75,5,6,7,8
20203,11440630,신수동,CS100002,중식음식점,9,9,0,0,0,0
20203,11440630,신수동,CS100003,일식음식점,2,3,2,0,1,0
20203,11440630,신수동,CS100004,양식음식점,11,12,2,0,1,0
20203,11440630,신수동,CS100005,제과점,10,12,1,0,2,0
20203,11440630,신수동,CS100006,패스트푸드점,2,7,0,0,5,0
20203,11440630,신수동,CS100007,치킨전문점,4,14,0,1,10,7
20203,11440630,신수동,CS100008,분식전문점,20,23,1,1,3,4
20203,11440630,신수동,CS100009,호프-간이주점,13,16,0,2,3,13
20203,11440630,신수동,CS100010,커피-음료,38,39,3,3,1,8
20204,11440630,신수동,CS100001,한식음식점,67,74,1,2,7,3
20204,11440630,신수동,CS100002,중식음식점,9,9,0,0,0,0
20204,11440630,신수동,CS100003,일식음식점,2,3,0,0,1,0
20204,11440630,신수동,CS100004,양식음식점,11,12,0,0,1,0
20204,11440630,신수동,CS100005,제과점,9,11,0,1,2,9
20204,11440630,신수동,CS100006,패스트푸드점,2,7,1,1,5,14
20204,11440630,신수동,CS100007,치킨전문점,3,14,1,1,11,7
20204,11440630,신수동,CS100008,분식전문점,18,22,1,2,4,9
20204,11440630,신수동,CS100009,호프-간이주점,12,15,0,1,3,7
20204,11440630,신수동,CS100010,커피-음료,38,39,1,1,1,3
20211,11440630,신수동,CS100001,한식음식점,69,76,2,0,7,0
20211,11440630,신수동,CS100002,중식음식점,9,9,1,1,0,11
20211,11440630,신수동,CS100003,일식음식점,4,5,2,0,1,0
20211,11440630,신수동,CS100004,양식음식점,11,12,1,1,1,8
20211,11440630,신수동,CS100005,제과점,8,10,0,1,2,10
20211,11440630,신수동,CS100006,패스트푸드점,3,8,1,0,5,0
20211,11440630,신수동,CS100007,치킨전문점,3,13,0,1,10,8
20211,11440630,신수동,CS100008,분식전문점,19,22,1,1,3,5
20211,11440630,신수동,CS100009,호프-간이주점,13,16,1,0,3,0
20211,11440630,신수동,CS100010,커피-음료,36,37,2,4,1,11
20212,11440630,신수동,CS100001,한식음식점,69,77,4,3,8,4
20212,11440630,신수동,CS100002,중식음식점,9,9,0,0,0,0
20212,11440630,신수동,CS100003,일식음식점,4,5,0,0,1,0
20212,11440630,신수동,CS100004,양식음식점,11,12,1,1,1,8
20212,11440630,신수동,CS100005,제과점,8,10,0,0,2,0
20212,11440630,신수동,CS100006,패스트푸드점,3,10,2,0,7,0
20212,11440630,신수동,CS100007,치킨전문점,3,13,0,0,10,0
20212,11440630,신수동,CS100008,분식전문점,19,22,0,0,3,0
20212,11440630,신수동,CS100009,호프-간이주점,12,15,0,1,3,7
20212,11440630,신수동,CS100010,커피-음료,36,39,3,1,3,3
20213,11440630,신수동,CS100001,한식음식점,70,78,1,0,8,0
20213,11440630,신수동,CS100002,중식음식점,8,8,0,1,0,13
20213,11440630,신수동,CS100003,일식음식점,5,6,1,0,1,0
20213,11440630,신수동,CS100004,양식음식점,11,13,1,0,2,0
20213,11440630,신수동,CS100005,제과점,8,10,0,0,2,0
20213,11440630,신수동,CS100006,패스트푸드점,3,11,1,0,8,0
20213,11440630,신수동,CS100007,치킨전문점,3,14,2,1,11,7
20213,11440630,신수동,CS100008,분식전문점,17,20,2,4,3,20
20213,11440630,신수동,CS100009,호프-간이주점,12,14,0,1,2,7
20213,11440630,신수동,CS100010,커피-음료,36,40,3,2,4,5
20214,11440630,신수동,CS100001,한식음식점,68,76,1,3,8,4
20214,11440630,신수동,CS100002,중식음식점,8,8,0,0,0,0
20214,11440630,신수동,CS100003,일식음식점,6,7,1,0,1,0
20214,11440630,신수동,CS100004,양식음식점,12,15,2,0,3,0
20214,11440630,신수동,CS100005,제과점,8,10,0,0,2,0
20214,11440630,신수동,CS100006,패스트푸드점,3,11,0,0,8,0
20214,11440630,신수동,CS100007,치킨전문점,3,16,2,0,13,0
20214,11440630,신수동,CS100008,분식전문점,18,22,4,2,4,9
